"Journal Data Filtered By:  Selected Categories: BIOTECHNOLOGY & APPLIED MICROBIOLOGY;MICROBIOLOGY;VIROLOGY Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2025 Selected Category Schema: WOS Selected Open Access: N Indicator: Default"

Journal name,JCR Abbreviation,Publisher,ISSN,eISSN,Category,Edition,Total Citations,2025 JIF,JIF Quartile,2025 JCI,% of Citable OA
"Current Opinion in Chemical Engineering","CURR OPIN CHEM ENG","ELSEVIER SCI LTD","2211-3398","2211-3398","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","SCIE","6,037","8.6","Q1","1.29","34.2"%,
"MICROBIOLOGICAL RESEARCH","MICROBIOL RES","ELSEVIER GMBH","0944-5013","1618-0623","MICROBIOLOGY","SCIE","16,931","8.5","Q1","1.42","24.29"%,
"aBIOTECH","ABIOTECH","ELSEVIER","2096-6326","2662-1738","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","ESCI","1,151","8.5","Q1","0.94","92.37"%,
"CLINICAL INFECTIOUS DISEASES","CLIN INFECT DIS","OXFORD UNIV PRESS INC","1058-4838","1537-6591","MICROBIOLOGY","SCIE","77,853","8.3","Q1","1.88","45.32"%,
"BIORESOURCE TECHNOLOGY","BIORESOURCE TECHNOL","ELSEVIER SCI LTD","0960-8524","1873-2976","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","SCIE","174,669","8.2","Q1","1.5","14.07"%,
"CURRENT OPINION IN MICROBIOLOGY","CURR OPIN MICROBIOL","CURRENT BIOLOGY LTD","1369-5274","1879-0364","MICROBIOLOGY","SCIE","13,949","8","Q1","0.75","57.36"%,
"CURRENT OPINION IN BIOTECHNOLOGY","CURR OPIN BIOTECH","ELSEVIER SCI LTD","0958-1669","1879-0429","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","SCIE","19,937","7.8","Q1","0.87","46.49"%,
"Annual Review of Virology","ANNU REV VIROL","ANNUAL REVIEWS","2327-056X","2327-0578","VIROLOGY","SCIE","3,117","7.4","Q1","1.07","98.55"%,
"METABOLIC ENGINEERING","METAB ENG","ACADEMIC PRESS INC ELSEVIER SCIENCE","1096-7176","1096-7184","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","SCIE","13,071","7.3","Q1","1.71","34.16"%,
"Environmental Technology & Innovation","ENVIRON TECHNOL INNO","ELSEVIER","2352-1864","2352-1864","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","SCIE","22,886","7.3","Q1","1.29","99.94"%,
"BioDesign Research","BIODESIGN RES","ELSEVIER SCIENCE INC","2693-1257","2693-1257","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","ESCI","578","7.2","Q1","0.85","100"%,
"Emerging Microbes & Infections","EMERG MICROBES INFEC","TAYLOR & FRANCIS LTD","N/A","2222-1751","MICROBIOLOGY","SCIE","11,908","7","Q1","1.93","100"%,
"BIOMASS & BIOENERGY","BIOMASS BIOENERG","PERGAMON-ELSEVIER SCIENCE LTD","0961-9534","1873-2909","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","SCIE","26,239","7","Q1","1.18","24.39"%,
"CRITICAL REVIEWS IN MICROBIOLOGY","CRIT REV MICROBIOL","TAYLOR & FRANCIS LTD","1040-841X","1549-7828","MICROBIOLOGY","SCIE","6,021","7","Q1","0.63","16.03"%,
"Sensors and Actuators Reports","SENSOR ACTUATOR REP","ELSEVIER","2666-0539","2666-0539","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","SCIE","2,275","6.9","Q1","1.31","99.26"%,
"Virulence","VIRULENCE","TAYLOR & FRANCIS INC","2150-5594","2150-5608","MICROBIOLOGY","SCIE","10,048","6.8","Q1","1.12","100"%,
"Biofilm","BIOFILM","ELSEVIER","2590-2075","2590-2075","MICROBIOLOGY","ESCI","1,835","6.7","Q1","1.59","100"%,
"Journal of Oral Microbiology","J ORAL MICROBIOL","TAYLOR & FRANCIS LTD","N/A","2000-2297","MICROBIOLOGY","SCIE","2,992","6.7","Q1","1.11","100"%,
"Microbial Biotechnology","MICROB BIOTECHNOL","WILEY","1751-7915","1751-7915","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","SCIE","10,793","6.7","Q1","1.11","100"%,
"Microbial Biotechnology","MICROB BIOTECHNOL","WILEY","1751-7915","1751-7915","MICROBIOLOGY","SCIE","10,793","6.7","Q1","1.11","100"%,
"Current Research in Biotechnology","CURR RES BIOTECHNOL","ELSEVIER","2590-2628","2590-2628","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","ESCI","1,589","6.7","Q1","1.1","100"%,
"mLife","MLIFE","WILEY","2097-1699","2770-100X","MICROBIOLOGY","ESCI","761","6.7","Q1","1.04","100"%,
"MUTATION RESEARCH-REVIEWS IN MUTATION RESEARCH","MUTAT RES-REV MUTAT","ELSEVIER","1383-5742","1388-2139","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","SCIE","3,773","6.5","Q1","1.09","41.33"%,
"ISME Communications","ISME COMMUN","OXFORD UNIV PRESS","N/A","2730-6151","MICROBIOLOGY","ESCI","3,829","6.4","Q1","1.58","100"%,
"CANCER GENE THERAPY","CANCER GENE THER","SPRINGERNATURE","0929-1903","1476-5500","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","SCIE","5,943","6.4","Q1","1.11","44.92"%,
"GENOME RESEARCH","GENOME RES","COLD SPRING HARBOR LAB PRESS, PUBLICATIONS DEPT","1088-9051","1549-5469","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","SCIE","43,894","6.3","Q1","1.35","3.08"%,
"Journal of Biological Engineering","J BIOL ENG","BMC","1754-1611","1754-1611","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","SCIE","3,274","6.3","Q1","1.17","100"%,
"Bioresources and Bioprocessing","BIORESOUR BIOPROCESS","SPRINGER HEIDELBERG","N/A","2197-4365","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","SCIE","5,099","6.3","Q1","1.02","100"%,
"Environmental Microbiome","ENVIRON MICROBIOME","BMC","N/A","2524-6372","MICROBIOLOGY","SCIE","2,421","6.2","Q1","1.54","99.73"%,
"Engineering Microbiology","ENG MICROBIOL","KEAI PUBLISHING LTD","2097-4280","2667-3703","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","ESCI","680","6.1","Q1","0.74","100"%,
"Engineering Microbiology","ENG MICROBIOL","KEAI PUBLISHING LTD","2097-4280","2667-3703","MICROBIOLOGY","ESCI","680","6.1","Q1","0.74","100"%,
"Biotechnology for Biofuels and Bioproducts","BIOTECHNOL BIOF BIOP","BMC","N/A","2731-3654","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","SCIE","3,255","6","Q1","0.89","100"%,
"New Microbes and New Infections","NEW MICROB NEW INFEC","ELSEVIER SCI LTD","N/A","2052-2975","MICROBIOLOGY","ESCI","2,291","6","Q1","0.6","100"%,
"JOURNAL OF CLINICAL MICROBIOLOGY","J CLIN MICROBIOL","AMER SOC MICROBIOLOGY","0095-1137","1098-660X","MICROBIOLOGY","SCIE","42,831","5.9","Q1","1.14","63.78"%,
"GENE THERAPY","GENE THER","SPRINGERNATURE","0969-7128","1476-5462","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","SCIE","6,613","5.9","Q1","1.05","52.41"%,
"Frontiers in Genome Editing","FRONT GENOME EDIT","FRONTIERS MEDIA SA","N/A","2673-3439","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","ESCI","1,353","5.9","Q1","0.88","100"%,
"One Health Outlook","ONE HEALTH OUTLOOK","BMC","2524-4655","2524-4655","MICROBIOLOGY","ESCI","738","5.9","Q1","0.81","100"%,
"Microbial Cell Factories","MICROB CELL FACT","BMC","N/A","1475-2859","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","SCIE","18,560","5.8","Q1","1.11","99.88"%,
"Frontiers in Microbiology","FRONT MICROBIOL","FRONTIERS MEDIA SA","N/A","1664-302X","MICROBIOLOGY","SCIE","199,597","5.8","Q1","1.04","99.98"%,
"Frontiers in Bioengineering and Biotechnology","FRONT BIOENG BIOTECH","FRONTIERS MEDIA SA","2296-4185","2296-4185","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","SCIE","56,245","5.8","Q1","0.82","99.97"%,
"INTERNATIONAL JOURNAL OF FOOD MICROBIOLOGY","INT J FOOD MICROBIOL","ELSEVIER","0168-1605","1879-3460","MICROBIOLOGY","SCIE","30,407","5.7","Q1","1.18","25.83"%,
"Journal of Zhejiang University-SCIENCE B","J ZHEJIANG UNIV-SC B","ZHEJIANG UNIV PRESS","1673-1581","1862-1783","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","SCIE","5,163","5.7","Q1","0.86","5.43"%,
"Current Research in Microbial Sciences","CURR RES MICROB SCI","ELSEVIER","2666-5174","2666-5174","MICROBIOLOGY","ESCI","2,197","5.6","Q1","1.32","100"%,
"New Biotechnology","NEW BIOTECHNOL","ELSEVIER","1871-6784","1876-4347","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","SCIE","4,728","5.6","Q1","1.22","100"%,
"Artificial Cells Nanomedicine and Biotechnology","ARTIF CELL NANOMED B","TAYLOR & FRANCIS LTD","2169-1401","2169-141X","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","SCIE","7,718","5.6","Q1","0.87","99.25"%,
"BIOINFORMATICS","BIOINFORMATICS","OXFORD UNIV PRESS","1367-4803","1367-4811","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","SCIE","194,389","5.5","Q1","1.59","99.95"%,
"Current Opinion in Virology","CURR OPIN VIROL","ELSEVIER SCI LTD","1879-6257","1879-6265","VIROLOGY","SCIE","5,183","5.5","Q1","1.35","56.1"%,
"Frontiers in Cellular and Infection Microbiology","FRONT CELL INFECT MI","FRONTIERS MEDIA SA","2235-2988","2235-2988","MICROBIOLOGY","SCIE","52,581","5.5","Q1","0.94","99.9"%,
"REVIEWS IN MEDICAL VIROLOGY","REV MED VIROL","WILEY","1052-9276","1099-1654","VIROLOGY","SCIE","5,073","5.5","Q1","0.93","24.89"%,
"mBio","MBIO","AMER SOC MICROBIOLOGY","N/A","2150-7511","MICROBIOLOGY","SCIE","43,100","5.4","Q1","1.26","100"%,
"BMC MICROBIOLOGY","BMC MICROBIOL","BMC","1471-2180","1471-2180","MICROBIOLOGY","SCIE","23,342","5.4","Q1","1.22","99.84"%,
"FOOD MICROBIOLOGY","FOOD MICROBIOL","ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD","0740-0020","1095-9998","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","SCIE","15,812","5.4","Q1","1.14","27.09"%,
"FOOD MICROBIOLOGY","FOOD MICROBIOL","ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD","0740-0020","1095-9998","MICROBIOLOGY","SCIE","15,812","5.4","Q1","1.14","27.09"%,
"AIMS Microbiology","AIMS MICROBIOL","AMER INST MATHEMATICAL SCIENCES-AIMS","2471-1888","2471-1888","MICROBIOLOGY","ESCI","2,312","5.4","Q1","0.71","99.22"%,
"Probiotics and Antimicrobial Proteins","PROBIOTICS ANTIMICRO","SPRINGER","1867-1306","1867-1314","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","SCIE","7,953","5.3","Q1","1.06","20.41"%,
"Probiotics and Antimicrobial Proteins","PROBIOTICS ANTIMICRO","SPRINGER","1867-1306","1867-1314","MICROBIOLOGY","SCIE","7,953","5.3","Q1","1.06","20.41"%,
"mSystems","MSYSTEMS","AMER SOC MICROBIOLOGY","N/A","2379-5077","MICROBIOLOGY","SCIE","15,422","5.2","Q2","1.28","100"%,
"Antimicrobial Resistance and Infection Control","ANTIMICROB RESIST IN","BMC","2047-2994","2047-2994","MICROBIOLOGY","SCIE","8,017","5.2","Q2","1.15","100"%,
"Annals of Clinical Microbiology and Antimicrobials","ANN CLIN MICROB ANTI","BMC","N/A","1476-0711","MICROBIOLOGY","SCIE","4,139","5.2","Q2","1.06","100"%,
"Microbiome Research Reports","MICROBIOME RES REP","OAE PUBLISHING INC","N/A","2771-5965","MICROBIOLOGY","ESCI","607","5.2","Q2","0.79","71.77"%,
"ANNALS OF MICROBIOLOGY","ANN MICROBIOL","BMC","1590-4261","1869-2044","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","SCIE","4,701","5.1","Q1","0.87","100"%,
"ANNALS OF MICROBIOLOGY","ANN MICROBIOL","BMC","1590-4261","1869-2044","MICROBIOLOGY","SCIE","4,701","5.1","Q2","0.87","100"%,
"International Journal of Antimicrobial Agents","INT J ANTIMICROB AG","ELSEVIER","0924-8579","1872-7913","MICROBIOLOGY","SCIE","14,903","5","Q2","1.24","34.98"%,
"Algal Research-Biomass Biofuels and Bioproducts","ALGAL RES","ELSEVIER","2211-9264","2211-9264","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","SCIE","19,504","5","Q1","1.04","25.7"%,
"Gut Pathogens","GUT PATHOG","BMC","1757-4749","1757-4749","MICROBIOLOGY","SCIE","3,057","5","Q2","1.03","100"%,
"Bioresource Technology Reports","BIORESOUR TECH REP","ELSEVIER","2589-014X","2589-014X","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","ESCI","8,799","5","Q1","0.85","17.1"%,
"PLoS Pathogens","PLOS PATHOG","PUBLIC LIBRARY SCIENCE","1553-7366","1553-7374","MICROBIOLOGY","SCIE","55,412","4.9","Q2","1.39","100"%,
"PLoS Pathogens","PLOS PATHOG","PUBLIC LIBRARY SCIENCE","1553-7366","1553-7374","VIROLOGY","SCIE","55,412","4.9","Q1","1.39","100"%,
"Global Change Biology Bioenergy","GCB BIOENERGY","WILEY","1757-1693","1757-1707","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","SCIE","5,862","4.9","Q2","0.86","100"%,
"Synthetic and Systems Biotechnology","SYN SYST BIOTECHNO","KEAI PUBLISHING LTD","2405-805X","2405-805X","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","SCIE","2,468","4.8","Q2","1.01","99.7"%,
"BMC BIOTECHNOLOGY","BMC BIOTECHNOL","BMC","N/A","1472-6750","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","SCIE","4,989","4.8","Q2","1","100"%,
"STEM CELLS","STEM CELLS","OXFORD UNIV PRESS","1066-5099","1549-4918","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","SCIE","14,007","4.8","Q2","0.77","31.65"%,
"VIROLOGICA SINICA","VIROL SIN","KEAI PUBLISHING LTD","1674-0769","1995-820X","VIROLOGY","SCIE","3,121","4.7","Q1","1.05","94.78"%,
"APPLIED MICROBIOLOGY AND BIOTECHNOLOGY","APPL MICROBIOL BIOT","SPRINGER","0175-7598","1432-0614","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","SCIE","55,182","4.7","Q2","0.89","70.22"%,
"Microorganisms","MICROORGANISMS","MDPI","N/A","2076-2607","MICROBIOLOGY","SCIE","73,196","4.7","Q2","0.87","99.99"%,
"FOOD AND BIOPRODUCTS PROCESSING","FOOD BIOPROD PROCESS","ELSEVIER","0960-3085","1744-3571","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","SCIE","8,270","4.7","Q2","0.82","25.32"%,
"WORLD JOURNAL OF MICROBIOLOGY & BIOTECHNOLOGY","WORLD J MICROB BIOT","SPRINGER","0959-3993","1573-0972","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","SCIE","16,131","4.7","Q2","0.81","13.47"%,
"Synthetic Biology","SYN BIOL","OXFORD UNIV PRESS","N/A","2397-7000","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","SCIE","578","4.7","Q2","0.58","100"%,
"Biocatalysis and Agricultural Biotechnology","BIOCATAL AGR BIOTECH","ELSEVIER","N/A","1878-8181","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","ESCI","13,337","4.6","Q2","0.96","6.87"%,
"HELICOBACTER","HELICOBACTER","WILEY","1083-4389","1523-5378","MICROBIOLOGY","SCIE","4,467","4.6","Q2","0.9","27.04"%,
"HUMAN GENE THERAPY","HUM GENE THER","SAGE PUBLICATIONS INC","1043-0342","1557-7422","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","SCIE","6,417","4.6","Q2","0.87","16.54"%,
"Expert Review of Anti-Infective Therapy","EXPERT REV ANTI-INFE","TAYLOR & FRANCIS LTD","1478-7210","1744-8336","MICROBIOLOGY","SCIE","6,560","4.6","Q2","0.7","5.69"%,
"Current Clinical Microbiology Reports","CURR CLIN MICROBIOL","SPRINGER","2196-5471","2196-5471","MICROBIOLOGY","ESCI","773","4.6","Q2","0.67","51.28"%,
"Nanomedicine","NANOMEDICINE-UK","TAYLOR & FRANCIS LTD","1743-5889","1748-6963","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","SCIE","9,889","4.6","Q2","0.56","5.94"%,
"Animal Microbiome","ANIM MICROBIOME","BMC","N/A","2524-4671","MICROBIOLOGY","ESCI","2,073","4.5","Q2","1.65","100"%,
"Microbial Genomics","MICROB GENOMICS","MICROBIOLOGY SOC","2057-5858","2057-5858","MICROBIOLOGY","SCIE","7,495","4.5","Q2","1.19","99.38"%,
"CYTOTHERAPY","CYTOTHERAPY","ELSEVIER SCI LTD","1465-3249","1477-2566","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","SCIE","7,413","4.5","Q2","0.82","33.33"%,
"JOURNAL OF INDUSTRIAL MICROBIOLOGY & BIOTECHNOLOGY","J IND MICROBIOL BIOT","OXFORD UNIV PRESS","1367-5435","1476-5535","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","SCIE","7,317","4.5","Q2","0.7","100"%,
"BMC BIOINFORMATICS","BMC BIOINFORMATICS","BMC","1471-2105","1471-2105","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","SCIE","55,978","4.4","Q2","0.96","100"%,
"INTERNATIONAL BIODETERIORATION & BIODEGRADATION","INT BIODETER BIODEGR","ELSEVIER SCI LTD","0964-8305","1879-0208","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","SCIE","12,378","4.4","Q2","0.86","16.88"%,
"RESEARCH IN MICROBIOLOGY","RES MICROBIOL","ELSEVIER","0923-2508","1769-7123","MICROBIOLOGY","SCIE","5,539","4.4","Q2","0.85","18.4"%,
"PROCESS BIOCHEMISTRY","PROCESS BIOCHEM","ELSEVIER SCI LTD","1359-5113","1873-3298","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","SCIE","20,624","4.4","Q2","0.8","8.32"%,
"ANTIVIRAL RESEARCH","ANTIVIR RES","ELSEVIER","0166-3542","1872-9096","VIROLOGY","SCIE","11,391","4.3","Q1","1.24","38.98"%,
"MICROBIAL ECOLOGY","MICROB ECOL","SPRINGER","0095-3628","1432-184X","MICROBIOLOGY","SCIE","13,656","4.3","Q2","1.15","76.88"%,
"European Journal of Microbiology and Immunology","EUR J MICROBIOL IMMU","AKADEMIAI KIADO ZRT","2062-8633","2062-8633","MICROBIOLOGY","ESCI","980","4.3","Q2","1.08","100"%,
"GM Crops & Food-Biotechnology in Agriculture and the Food Chain","GM CROPS FOOD","TAYLOR & FRANCIS LTD","2164-5698","2164-5701","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","SCIE","1,091","4.3","Q2","0.98","100"%,
"Journal of Fungi","J FUNGI","MDPI","N/A","2309-608X","MICROBIOLOGY","SCIE","26,333","4.3","Q2","0.95","99.93"%,
"MICROBIOLOGY-SGM","MICROBIOL-SGM","MICROBIOLOGY SOC","1350-0872","1465-2080","MICROBIOLOGY","SCIE","15,492","4.3","Q2","0.68","99.42"%,
"BIOPROCESS AND BIOSYSTEMS ENGINEERING","BIOPROC BIOSYST ENG","SPRINGER","1615-7591","1615-7605","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","SCIE","7,392","4.3","Q2","0.66","13.3"%,
"Applied Biosciences","APPL BIOSCI-BASEL","MDPI","N/A","2813-0464","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","ESCI","481","4.3","Q2","0.54","100"%,
"ANTIMICROBIAL AGENTS AND CHEMOTHERAPY","ANTIMICROB AGENTS CH","AMER SOC MICROBIOLOGY","0066-4804","1098-6596","MICROBIOLOGY","SCIE","62,662","4.2","Q2","1.13","65.14"%,
"Metabolic Engineering Communications","METAB ENG COMMUN","ELSEVIER","2214-0301","2214-0301","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","ESCI","1,076","4.2","Q2","0.97","100"%,
"APPLIED AND ENVIRONMENTAL MICROBIOLOGY","APPL ENVIRON MICROB","AMER SOC MICROBIOLOGY","0099-2240","1098-5336","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","SCIE","90,637","4.2","Q2","0.94","59.65"%,
"APPLIED AND ENVIRONMENTAL MICROBIOLOGY","APPL ENVIRON MICROB","AMER SOC MICROBIOLOGY","0099-2240","1098-5336","MICROBIOLOGY","SCIE","90,637","4.2","Q2","0.94","59.65"%,
"FEMS Microbes","FEMS MICROBES","OXFORD UNIV PRESS","N/A","2633-6685","MICROBIOLOGY","ESCI","396","4.2","Q2","0.89","100"%,
