"Journal Data Filtered By:  Selected Categories: BIOLOGY;CELL BIOLOGY;BIOCHEMISTRY & MOLECULAR BIOLOGY Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2025 Selected Category Schema: WOS Selected Open Access: N Indicator: Default"

Journal name,JCR Abbreviation,Publisher,ISSN,eISSN,Category,Edition,Total Citations,2025 JIF,JIF Quartile,2025 JCI,% of Citable OA
"CELLULAR & MOLECULAR BIOLOGY LETTERS","CELL MOL BIOL LETT","BMC","1425-8153","1689-1392","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","7,176","12.2","Q1","1.58","100"%,
"CELLULAR & MOLECULAR BIOLOGY LETTERS","CELL MOL BIOL LETT","BMC","1425-8153","1689-1392","CELL BIOLOGY","SCIE","7,176","12.2","Q1","1.58","100"%,
"Cell Death & Disease","CELL DEATH DIS","SPRINGERNATURE","2041-4889","2041-4889","CELL BIOLOGY","SCIE","85,182","12.2","Q1","1.43","100"%,
"Physics of Life Reviews","PHYS LIFE REV","ELSEVIER","1571-0645","1873-1457","BIOLOGY","SCIE","2,913","11.8","Q1","1.99","44.79"%,
"International Journal of Biological Sciences","INT J BIOL SCI","IVYSPRING INT PUBL","1449-2288","1449-2288","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","27,120","11.7","Q1","2.24","99.9"%,
"Cell Communication and Signaling","CELL COMMUN SIGNAL","BMC","N/A","1478-811X","CELL BIOLOGY","SCIE","21,707","11.6","Q1","1.12","100"%,
"BIOCHIMICA ET BIOPHYSICA ACTA-REVIEWS ON CANCER","BBA-REV CANCER","ELSEVIER","0304-419X","1879-2561","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","13,936","11.2","Q1","1.31","26.85"%,
"BIOLOGICAL REVIEWS","BIOL REV","WILEY","1464-7931","1469-185X","BIOLOGY","SCIE","25,654","10.9","Q1","3.23","62.19"%,
"MOLECULAR PSYCHIATRY","MOL PSYCHIATR","SPRINGERNATURE","1359-4184","1476-5578","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","45,718","10.4","Q1","2.08","59.47"%,
"Cell Death Discovery","CELL DEATH DISCOV","SPRINGERNATURE","N/A","2058-7716","CELL BIOLOGY","SCIE","21,208","10.4","Q1","1.08","100"%,
"NATURE STRUCTURAL & MOLECULAR BIOLOGY","NAT STRUCT MOL BIOL","NATURE PORTFOLIO","1545-9993","1545-9985","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","29,500","10.1","Q1","2.22","47.44"%,
"NATURE STRUCTURAL & MOLECULAR BIOLOGY","NAT STRUCT MOL BIOL","NATURE PORTFOLIO","1545-9993","1545-9985","CELL BIOLOGY","SCIE","29,500","10.1","Q1","2.22","47.44"%,
"Science China-Life Sciences","SCI CHINA LIFE SCI","SCIENCE PRESS","1674-7305","1869-1889","BIOLOGY","SCIE","11,122","9.6","Q1","1.89","2.46"%,
"BIOSCIENCE","BIOSCIENCE","OXFORD UNIV PRESS","0006-3568","1525-3244","BIOLOGY","SCIE","22,849","9.5","Q1","2.15","57.32"%,
"Cell Surface","CELL SURF","ELSEVIER","2468-2330","2468-2330","BIOCHEMISTRY & MOLECULAR BIOLOGY","ESCI","794","9.3","Q1","1.17","100"%,
"DEVELOPMENTAL CELL","DEV CELL","CELL PRESS","1534-5807","1878-1551","CELL BIOLOGY","SCIE","37,205","9.2","Q1","2.24","33.98"%,
"ONCOGENE","ONCOGENE","SPRINGERNATURE","0950-9232","1476-5594","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","59,393","9.1","Q1","1.57","43.02"%,
"ONCOGENE","ONCOGENE","SPRINGERNATURE","0950-9232","1476-5594","CELL BIOLOGY","SCIE","59,393","9.1","Q1","1.57","43.02"%,
"Cell Chemical Biology","CELL CHEM BIOL","CELL PRESS","2451-9456","2451-9448","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","10,508","9","Q1","1.57","18.77"%,
"APOPTOSIS","APOPTOSIS","SPRINGER","1360-8185","1573-675X","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","8,879","9","Q1","1.16","22.25"%,
"APOPTOSIS","APOPTOSIS","SPRINGER","1360-8185","1573-675X","CELL BIOLOGY","SCIE","8,879","9","Q1","1.16","22.25"%,
"International Journal of Biological Macromolecules","INT J BIOL MACROMOL","ELSEVIER","0141-8130","1879-0003","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","294,329","8.7","Q1","1.45","9.53"%,
"CRITICAL REVIEWS IN BIOCHEMISTRY AND MOLECULAR BIOLOGY","CRIT REV BIOCHEM MOL","TAYLOR & FRANCIS LTD","1040-9238","1549-7798","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","4,172","8.7","Q1","0.66","13.95"%,
"Neural Regeneration Research","NEURAL REGEN RES","WOLTERS KLUWER MEDKNOW PUBLICATIONS","1673-5374","1876-7958","CELL BIOLOGY","SCIE","18,350","8.5","Q1","1.17","98.77"%,
"Cold Spring Harbor Perspectives in Biology","CSH PERSPECT BIOL","COLD SPRING HARBOR LAB PRESS, PUBLICATIONS DEPT","1943-0264","1943-0264","CELL BIOLOGY","SCIE","24,266","8.5","Q1","1.16","6.21"%,
"Extracellular Vesicles and Circulating Nucleic Acids","EXTRACELL VESICLES C","OAE PUBLISHING INC","N/A","2767-6641","BIOCHEMISTRY & MOLECULAR BIOLOGY","ESCI","865","8.5","Q1","0.61","75.93"%,
"Extracellular Vesicles and Circulating Nucleic Acids","EXTRACELL VESICLES C","OAE PUBLISHING INC","N/A","2767-6641","CELL BIOLOGY","ESCI","865","8.5","Q1","0.61","75.93"%,
"Cell Genomics","CELL GENOM","CELL PRESS","2666-979X","2666-979X","CELL BIOLOGY","ESCI","3,832","8.4","Q1","1.92","100"%,
"EMBO JOURNAL","EMBO J","SPRINGERNATURE","0261-4189","1460-2075","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","63,452","8.4","Q1","1.44","86.41"%,
"EMBO JOURNAL","EMBO J","SPRINGERNATURE","0261-4189","1460-2075","CELL BIOLOGY","SCIE","63,452","8.4","Q1","1.44","86.41"%,
"MOLECULAR MEDICINE","MOL MED","SPRINGER","1076-1551","1528-3658","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","11,517","8.3","Q1","1.26","100"%,
"MOLECULAR MEDICINE","MOL MED","SPRINGER","1076-1551","1528-3658","CELL BIOLOGY","SCIE","11,517","8.3","Q1","1.26","100"%,
"Antioxidants","ANTIOXIDANTS-BASEL","MDPI","N/A","2076-3921","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","91,446","8.2","Q1","1.22","99.96"%,
"MOLECULES AND CELLS","MOL CELLS","KOREAN SOC MOLECULAR & CELLULAR BIOLOGY","1016-8478","0219-1032","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","6,812","8.2","Q1","0.71","100"%,
"MOLECULES AND CELLS","MOL CELLS","KOREAN SOC MOLECULAR & CELLULAR BIOLOGY","1016-8478","0219-1032","CELL BIOLOGY","SCIE","6,812","8.2","Q1","0.71","100"%,
"FREE RADICAL BIOLOGY AND MEDICINE","FREE RADICAL BIO MED","ELSEVIER SCIENCE INC","0891-5849","1873-4596","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","58,154","8","Q1","1.74","27.24"%,
"Journal of Genetics and Genomics","J GENET GENOMICS","SCIENCE PRESS","1673-8527","1873-5533","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","5,807","7.9","Q1","1.33","39.74"%,
"CURRENT OPINION IN STRUCTURAL BIOLOGY","CURR OPIN STRUC BIOL","CURRENT BIOLOGY LTD","0959-440X","1879-033X","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","13,672","7.8","Q1","1.35","55.11"%,
"CURRENT OPINION IN STRUCTURAL BIOLOGY","CURR OPIN STRUC BIOL","CURRENT BIOLOGY LTD","0959-440X","1879-033X","CELL BIOLOGY","SCIE","13,672","7.8","Q1","1.35","55.11"%,
"Stem Cell Research & Therapy","STEM CELL RES THER","BMC","N/A","1757-6512","CELL BIOLOGY","SCIE","31,355","7.8","Q1","1.3","100"%,
"AGING CELL","AGING CELL","WILEY","1474-9718","1474-9726","CELL BIOLOGY","SCIE","22,553","7.7","Q1","1.46","100"%,
"CURRENT BIOLOGY","CURR BIOL","CELL PRESS","0960-9822","1879-0445","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","85,734","7.7","Q1","1.46","38.97"%,
"CURRENT BIOLOGY","CURR BIOL","CELL PRESS","0960-9822","1879-0445","BIOLOGY","SCIE","85,734","7.7","Q1","1.46","38.97"%,
"CURRENT BIOLOGY","CURR BIOL","CELL PRESS","0960-9822","1879-0445","CELL BIOLOGY","SCIE","85,734","7.7","Q1","1.46","38.97"%,
"Cell Reports","CELL REP","CELL PRESS","2639-1856","2211-1247","CELL BIOLOGY","SCIE","115,058","7.7","Q1","1.14","99.91"%,
"CELL PROLIFERATION","CELL PROLIFERAT","WILEY","0960-7722","1365-2184","CELL BIOLOGY","SCIE","10,862","7.6","Q1","0.8","100"%,
"Cell Systems","CELL SYST","CELL PRESS","2405-4712","2405-4720","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","12,040","7.5","Q1","1.27","32.06"%,
"Cell Systems","CELL SYST","CELL PRESS","2405-4712","2405-4720","CELL BIOLOGY","SCIE","12,040","7.5","Q1","1.27","32.06"%,
"GENES & DEVELOPMENT","GENE DEV","COLD SPRING HARBOR LAB PRESS, PUBLICATIONS DEPT","0890-9369","1549-5477","CELL BIOLOGY","SCIE","42,641","7.4","Q1","1.37","99.53"%,
"CELLULAR AND MOLECULAR NEUROBIOLOGY","CELL MOL NEUROBIOL","SPRINGER/PLENUM PUBLISHERS","0272-4340","1573-6830","CELL BIOLOGY","SCIE","8,134","7.4","Q1","0.78","69.45"%,
"Current Molecular Pharmacology","CURR MOL PHARMACOL","KEAI PUBLISHING LTD","1874-4672","1874-4702","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","2,562","7.2","Q1","0.97","58.16"%,
"CURRENT OPINION IN CHEMICAL BIOLOGY","CURR OPIN CHEM BIOL","ELSEVIER SCI LTD","1367-5931","1879-0402","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","11,193","7.2","Q1","0.88","34.08"%,
"Science Signaling","SCI SIGNAL","AMER ASSOC ADVANCEMENT SCIENCE","1945-0877","1937-9145","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","14,775","7","Q1","1.23","3.48"%,
"Science Signaling","SCI SIGNAL","AMER ASSOC ADVANCEMENT SCIENCE","1945-0877","1937-9145","CELL BIOLOGY","SCIE","14,775","7","Q1","1.23","3.48"%,
"PLOS BIOLOGY","PLOS BIOL","PUBLIC LIBRARY SCIENCE","1544-9173","1545-7885","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","42,592","6.9","Q1","1.49","100"%,
"PLOS BIOLOGY","PLOS BIOL","PUBLIC LIBRARY SCIENCE","1544-9173","1545-7885","BIOLOGY","SCIE","42,592","6.9","Q1","1.49","100"%,
"REDOX REPORT","REDOX REP","TAYLOR & FRANCIS LTD","1351-0002","1743-2928","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","2,765","6.9","Q1","1.39","100"%,
"Lipids in Health and Disease","LIPIDS HEALTH DIS","BMC","N/A","1476-511X","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","14,903","6.9","Q1","1.21","100"%,
"ANTIOXIDANTS & REDOX SIGNALING","ANTIOXID REDOX SIGN","SAGE PUBLICATIONS INC","1523-0864","1557-7716","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","25,052","6.8","Q1","1.04","10.77"%,
"Molecular Systems Biology","MOL SYST BIOL","SPRINGERNATURE","1744-4292","1744-4292","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","10,364","6.7","Q1","1.42","100"%,
"SEMINARS IN CELL & DEVELOPMENTAL BIOLOGY","SEMIN CELL DEV BIOL","ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD","1084-9521","1096-3634","CELL BIOLOGY","SCIE","16,255","6.7","Q2","0.79","38.58"%,
"MECHANISMS OF AGEING AND DEVELOPMENT","MECH AGEING DEV","ELSEVIER IRELAND LTD","0047-6374","1872-6216","CELL BIOLOGY","SCIE","8,612","6.5","Q2","1.17","40.18"%,
"Cell and Bioscience","CELL BIOSCI","BMC","N/A","2045-3701","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","9,038","6.5","Q1","1.02","100"%,
"CELLULAR AND MOLECULAR LIFE SCIENCES","CELL MOL LIFE SCI","SPRINGER BASEL AG","1420-682X","1420-9071","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","44,129","6.5","Q1","0.98","87.62"%,
"CELLULAR AND MOLECULAR LIFE SCIENCES","CELL MOL LIFE SCI","SPRINGER BASEL AG","1420-682X","1420-9071","CELL BIOLOGY","SCIE","44,129","6.5","Q2","0.98","87.62"%,
"EXPERT REVIEWS IN MOLECULAR MEDICINE","EXPERT REV MOL MED","CAMBRIDGE UNIV PRESS","1462-3994","1462-3994","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","2,509","6.5","Q1","0.57","87.5"%,
"MOLECULAR BIOLOGY AND EVOLUTION","MOL BIOL EVOL","OXFORD UNIV PRESS","0737-4038","1537-1719","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","72,786","6.4","Q1","1.61","100"%,
"Stress Biology","STRESS BIOL","SPRINGERNATURE","N/A","2731-0450","BIOCHEMISTRY & MOLECULAR BIOLOGY","ESCI","1,465","6.4","Q1","0.85","100"%,
"Cell Insight","CELL INSIGHT","ELSEVIER","N/A","2772-8927","BIOCHEMISTRY & MOLECULAR BIOLOGY","ESCI","649","6.4","Q1","0.64","100"%,
"Cell Insight","CELL INSIGHT","ELSEVIER","N/A","2772-8927","CELL BIOLOGY","ESCI","649","6.4","Q2","0.64","100"%,
"GENOME RESEARCH","GENOME RES","COLD SPRING HARBOR LAB PRESS, PUBLICATIONS DEPT","1088-9051","1549-5469","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","43,894","6.3","Q1","1.35","3.08"%,
"Food & Function","FOOD FUNCT","ROYAL SOC CHEMISTRY","2042-6496","2042-650X","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","45,712","6.3","Q1","1.08","19.03"%,
"Biomedical Journal","BIOMED J","ELSEVIER","2319-4170","2320-2890","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","3,768","6.3","Q1","0.96","100"%,
"Organogenesis","ORGANOGENESIS","TAYLOR & FRANCIS INC","1547-6278","1555-8592","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","1,061","6.3","Q1","0.68","100"%,
"INFLAMMATION RESEARCH","INFLAMM RES","SPRINGER BASEL AG","1023-3830","1420-908X","CELL BIOLOGY","SCIE","8,155","6.2","Q2","0.86","22.02"%,
"CURRENT OPINION IN CELL BIOLOGY","CURR OPIN CELL BIOL","CURRENT BIOLOGY LTD","0955-0674","1879-0410","CELL BIOLOGY","SCIE","12,807","6.2","Q2","0.84","58.25"%,
"EXCLI Journal","EXCLI J","EXCLI JOURNAL MANAGING OFFICE","1611-2156","1611-2156","BIOLOGY","SCIE","4,410","6.2","Q1","0.81","0"%,
"JOURNAL OF CELL BIOLOGY","J CELL BIOL","ROCKEFELLER UNIV PRESS","0021-9525","1540-8140","CELL BIOLOGY","SCIE","57,446","6.1","Q2","0.92","43.06"%,
"EMBO REPORTS","EMBO REP","SPRINGERNATURE","1469-221X","1469-3178","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","22,822","6","Q1","0.97","85.56"%,
"EMBO REPORTS","EMBO REP","SPRINGERNATURE","1469-221X","1469-3178","CELL BIOLOGY","SCIE","22,822","6","Q2","0.97","85.56"%,
"Journal of Molecular Cell Biology","J MOL CELL BIOL","OXFORD UNIV PRESS","1674-2788","1759-4685","CELL BIOLOGY","SCIE","4,024","6","Q2","0.73","100"%,
"Cells","CELLS-BASEL","MDPI","N/A","2073-4409","CELL BIOLOGY","SCIE","117,063","6","Q2","0.6","99.97"%,
"Emerging Topics in Life Sciences","EMERG TOP LIFE SCI","PORTLAND PRESS LTD","2397-8554","2397-8562","BIOCHEMISTRY & MOLECULAR BIOLOGY","ESCI","1,763","6","Q1","0.49","68.42"%,
"Emerging Topics in Life Sciences","EMERG TOP LIFE SCI","PORTLAND PRESS LTD","2397-8554","2397-8562","BIOLOGY","ESCI","1,763","6","Q1","0.49","68.42"%,
"Molecular Ecology Resources","MOL ECOL RESOUR","WILEY","1755-098X","1755-0998","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","18,571","5.9","Q1","1.5","65.22"%,
"BIOMACROMOLECULES","BIOMACROMOLECULES","AMER CHEMICAL SOC","1525-7797","1526-4602","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","41,799","5.9","Q1","1.27","23.65"%,
"Cancer & Metabolism","CANCER METAB","BMC","N/A","2049-3002","CELL BIOLOGY","SCIE","1,980","5.9","Q2","1.07","100"%,
"GENE THERAPY","GENE THER","SPRINGERNATURE","0969-7128","1476-5462","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","6,613","5.9","Q1","1.05","52.41"%,
"MATRIX BIOLOGY","MATRIX BIOL","ELSEVIER","0945-053X","1569-1802","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","8,942","5.9","Q1","0.92","48.73"%,
"MATRIX BIOLOGY","MATRIX BIOL","ELSEVIER","0945-053X","1569-1802","CELL BIOLOGY","SCIE","8,942","5.9","Q2","0.92","48.73"%,
"Communications Biology","COMMUN BIOL","NATURE PORTFOLIO","N/A","2399-3642","BIOLOGY","SCIE","46,196","5.8","Q1","1.66","99.98"%,
"Cell Reports Methods","CELL REP METHODS","CELL PRESS","2667-2375","2667-2375","CELL BIOLOGY","ESCI","3,163","5.8","Q2","0.99","100"%,
